Georeference
POINT (-73.89616023179163 40.668481484561724)
POINT (-73.94452959837733 40.75353874300741)
POINT (-73.79130289244036 40.76211675286339)
POINT (-74.02600400936767 40.781824506054264)
POINT (-74.05215359685401 40.50740413363735)
POINT (-73.71320341760247 40.52849876861702)
POINT (-73.95178305867762 40.854847413849576)
POINT (-74.15401996620139 40.8013237498842)
POINT (-73.80615071799777 40.74294923763843)
POINT (-74.07507595209243 40.85199330744519)
POINT (-74.1390759708675 40.8663670462666)
POINT (-74.20797888477324 40.89293893405771)
POINT (-73.78482096324392 40.88029859709947)
POINT (-73.77195583274695 40.78116380903092)
POINT (-73.94782035777743 40.61567217474609)
POINT (-74.02068853064739 40.786038377623896)
POINT (-73.98855829405792 40.60164200416848)
POINT (-74.04076830457772 40.71078332860981)
POINT (-74.13140104196772 40.74532986444582)
POINT (-73.95803873243062 40.8974214346984)
POINT (-73.86060758011065 40.554585764875114)
POINT (-73.97216661778171 40.523687828347526)
POINT (-74.170982431904 40.8715764436554)
POINT (-74.15182965444353 40.638706946070485)
POINT (-73.93627397013552 40.597927221422644)
POINT (-73.85756370333424 40.52862353307326)
POINT (-74.22692642939799 40.652972579667335)
POINT (-73.9044606699287 40.73700118854363)
POINT (-74.07096386181173 40.538335168939064)
POINT (-74.1345181269554 40.586579358705514)
POINT (-74.10119469186098 40.62897622020547)
POINT (-74.00257086344702 40.60711793998284)
POINT (-74.2174496437483 40.67758154298916)
POINT (-74.15895369474167 40.60532801155778)
POINT (-73.77963568825356 40.74207851897099)
POINT (-74.20035431064022 40.90986244476692)
POINT (-73.71611843332074 40.5231499333589)
POINT (-73.9265157945761 40.82945443484072)
POINT (-74.1002076716766 40.79092985654693)
POINT (-74.209893639542 40.80371680977708)
POINT (-73.78036575518989 40.50458869880755)
POINT (-74.25018262112306 40.563186067112156)
POINT (-73.89438637795551 40.90212731498221)
POINT (-74.12588385292683 40.71626237510954)
POINT (-73.93071954156535 40.786625647519806)
POINT (-74.06514362816705 40.76679785864479)
POINT (-74.16962136611677 40.795458565434)
POINT (-73.77730159347631 40.59520128136661)
POINT (-74.21245311609762 40.905634020274306)
POINT (-73.73344596183034 40.67268425846879)
POINT (-74.06506240561528 40.569055281982365)
POINT (-74.02495773705215 40.84793269669088)
POINT (-73.95130048590916 40.85131594254997)
POINT (-74.23717045565677 40.60393835302639)
POINT (-74.19794265132417 40.80935673021262)
POINT (-74.10631052556931 40.76047840458151)
POINT (-74.15735969863822 40.52007285856101)
POINT (-73.79579515891673 40.782159649963525)
POINT (-74.08627490326062 40.7771759855096)
POINT (-73.96524218372971 40.59900776967771)
POINT (-73.80329079154514 40.640721501894255)
POINT (-74.14734166373715 40.801488182577955)
POINT (-74.01995023332304 40.50090904058553)
POINT (-74.17258811337973 40.886714936325866)
POINT (-73.96524571172336 40.899603493338034)
POINT (-73.86210789484082 40.69247465415623)
POINT (-73.8611521366612 40.7234015823159)
POINT (-74.2032885044473 40.75009067938231)
POINT (-74.22295046634363 40.5092331910085)
POINT (-73.94433114534291 40.593626926893684)
POINT (-73.82298616307267 40.52436982944553)
POINT (-73.9442109320445 40.7472524736289)
POINT (-74.18622309200272 40.86500346756896)
POINT (-73.9177195240343 40.81325409427389)
POINT (-73.9753578039596 40.713226843257544)
POINT (-73.98902222897102 40.567381584451404)
POINT (-73.78744025188477 40.84398991752226)
POINT (-73.889396166451 40.63816557973244)
POINT (-74.21733231425448 40.59415219286231)
POINT (-73.97439204266459 40.67366563414341)
POINT (-73.95736275776106 40.87943707340967)
POINT (-73.82244683631451 40.612154078242476)
POINT (-73.7877148375829 40.61531079495359)
POINT (-73.99952861213897 40.58829370658535)
POINT (-73.81283956920907 40.62174626833071)
POINT (-73.82907441906501 40.619835996009435)
POINT (-73.88064384260758 40.64421229712848)
POINT (-73.9506701895239 40.5639915801306)
POINT (-73.95867652327951 40.585860303211625)
POINT (-74.21709309367698 40.55693646280569)
POINT (-74.16457983278227 40.86436010927822)
POINT (-73.91625431458122 40.756458374433535)
POINT (-73.94739293462703 40.70370240870275)
POINT (-73.90785173348702 40.76597553435879)
POINT (-73.82416707028118 40.53831379144455)
POINT (-73.90945999706146 40.70288671584892)
POINT (-73.89189149337118 40.85167750018201)
POINT (-74.24143354253277 40.51381648333186)
POINT (-73.89770147342252 40.64149529824544)
POINT (-73.7140825591127 40.69977178883185)
POINT (-74.05330914681768 40.59423316958504)
POINT (-73.93199492674768 40.51457138315597)
POINT (-73.79909000309542 40.64873381991959)
POINT (-74.10030654224157 40.6514674022449)
POINT (-74.06933916534487 40.85837629876185)
POINT (-74.02016461226589 40.61429040987938)
POINT (-73.88163575694045 40.57421499877084)
POINT (-73.77069068031567 40.62316629166292)
POINT (-73.80421847094114 40.50489148654744)
POINT (-74.2546540149228 40.81872916386324)
POINT (-74.02316195793912 40.73311430549398)
POINT (-73.90104186626297 40.564570516002505)
POINT (-73.87982615466609 40.79420023241571)
POINT (-73.88658237437772 40.52482614371238)
POINT (-74.07444349345343 40.55383493702042)
POINT (-73.8932599260667 40.897917019887565)
POINT (-74.00377140735564 40.829691970573855)
POINT (-74.04539911436198 40.61970790858466)
POINT (-73.84603164048654 40.817852617627146)
POINT (-73.89474668077125 40.84037570711405)
POINT (-74.1725885216175 40.654230377539434)
POINT (-73.87348328204288 40.8314584595854)
POINT (-73.99348702354376 40.561804296912484)
POINT (-74.03883755328543 40.52427998135066)
POINT (-73.92418998491677 40.820614516334956)
POINT (-74.20926315955852 40.60167486788817)
POINT (-73.89385674116679 40.59220595446741)
POINT (-73.99438375389114 40.65607033486697)
POINT (-74.17159340101203 40.52603318745503)
POINT (-74.05276744495818 40.55643102324625)
POINT (-74.20045267775353 40.683094275395185)
POINT (-73.97105721475964 40.851763117811466)
POINT (-74.04546513568233 40.636732203666234)
POINT (-73.71487097247858 40.8074639707057)
POINT (-74.13600845885001 40.65291958988075)
POINT (-74.05194008994187 40.60569775914479)
POINT (-74.0605538257726 40.62922913296258)
POINT (-73.8443622797781 40.86300067520112)
POINT (-73.9765663933536 40.52457350440166)
POINT (-74.07483579457258 40.68561830407655)
POINT (-73.84009498795925 40.8995810331066)
POINT (-74.13761682112288 40.84811043738201)
POINT (-73.90286468575316 40.87498002279115)
POINT (-74.24863797112704 40.66357976550883)
POINT (-73.97704914170639 40.67534424471631)
POINT (-73.82978317204359 40.62327692496866)
POINT (-73.99579499545399 40.74616091512233)
POINT (-73.87426652924313 40.80872320185653)
POINT (-74.01234984350697 40.87476391826594)
POINT (-73.746779461742 40.83408521596431)
POINT (-74.04885939631747 40.64271068197497)
POINT (-73.7257441215417 40.723510886414466)
POINT (-73.8273594618767 40.84256100465429)
POINT (-73.99013265351013 40.80143275158755)
POINT (-74.17665949400947 40.59964296540639)
POINT (-74.15466683110859 40.835982234010416)
POINT (-74.2513341808297 40.86958478096812)
POINT (-74.08096453494024 40.822174340534616)
POINT (-73.79941352285033 40.88199652271431)
POINT (-73.76251679303971 40.63820250664447)
POINT (-74.07278128104082 40.84070485357119)
POINT (-73.7149953813158 40.761306444437324)
POINT (-73.80149995221915 40.74447613326489)
POINT (-73.81791809998872 40.654532112259766)
POINT (-73.75709443605585 40.60472902223912)
POINT (-74.2119143275079 40.68944432583522)
POINT (-74.02779830097165 40.62352151388016)
POINT (-73.91968913932118 40.77641744039313)
POINT (-73.75149557667659 40.7876518381536)
POINT (-74.09037744792391 40.562765250477874)
POINT (-74.03022026117428 40.68863226760946)
POINT (-74.20207614757568 40.62961289412964)
POINT (-73.8446609947021 40.90998143182073)
POINT (-74.14018187674189 40.67723630746925)
POINT (-73.99896042181696 40.84145421701436)
POINT (-73.80178316536647 40.84939775649092)
POINT (-74.05119573795515 40.84217138910847)
POINT (-73.9717193985579 40.878179180618126)
POINT (-74.14675805467085 40.78419264053128)
POINT (-73.99205789744067 40.800561022595566)
POINT (-74.08145630973303 40.526209727433205)
POINT (-74.17389861630485 40.621478263958835)
POINT (-74.0789501020009 40.785116807519216)
POINT (-74.01212364905584 40.55606540006569)
POINT (-73.75921566985132 40.83250530431376)
POINT (-73.80744805355484 40.79761273574229)
POINT (-74.10690239094566 40.767181870359984)
POINT (-74.167221979918 40.693691182099805)
POINT (-73.73704362879124 40.54014907088887)
POINT (-74.2323579580565 40.545710525714206)
POINT (-74.13710983720787 40.54424446298699)
POINT (-74.07598317277102 40.5162568354919)
POINT (-74.15314768846237 40.61988589621229)
POINT (-74.0322483618931 40.85809530416687)
POINT (-74.13908205998635 40.84221565753018)
POINT (-73.70942241741957 40.56443398180255)
POINT (-73.94894461270307 40.52287589229082)
POINT (-73.81618154469561 40.62417733062116)
POINT (-74.04515645228872 40.80882517560184)
POINT (-74.24792965022779 40.675634510572934)
POINT (-73.88543718589764 40.52719180381605)
POINT (-73.99001751105295 40.638446103541746)
POINT (-74.06379779556426 40.66042648800242)
POINT (-73.96566476618663 40.76437305357033)
POINT (-73.88339588620723 40.528704904833084)
POINT (-73.86802400812559 40.695962513382504)
POINT (-73.85728369625912 40.72086407883965)
POINT (-74.19760789828817 40.8018135392578)
POINT (-73.70893857735358 40.764858016253356)
POINT (-73.92496139435511 40.67481306430513)
POINT (-73.9693863157573 40.86429698889365)
POINT (-73.93896349871387 40.529784207270666)
POINT (-74.16104017749606 40.75360925812897)
POINT (-74.1051319671364 40.56620219796948)
POINT (-74.19661870831041 40.72459352613603)
POINT (-74.02710223107312 40.68333933970048)
POINT (-73.8486521771646 40.861321272400005)
POINT (-73.84309627149041 40.68169587169444)
POINT (-73.71643163291218 40.74811393370531)
POINT (-73.91422714181682 40.67128699520764)
POINT (-74.22508476727278 40.5516204806973)
POINT (-73.77460995354433 40.73605469127388)
POINT (-73.9149192990281 40.598830927663684)
POINT (-74.25007396938324 40.795554027951816)
POINT (-73.7025310387634 40.709649472959136)
POINT (-74.20502512092698 40.645592567418134)
POINT (-73.83467747682495 40.67702305019891)
POINT (-74.06754223270222 40.560115817141806)
POINT (-73.81519277071058 40.7666026417077)
POINT (-73.80602098360848 40.56132090139204)
POINT (-73.84224222684506 40.6672994204653)
POINT (-74.2299707341334 40.85345119462753)
POINT (-74.00685172448728 40.54056037104447)
POINT (-73.88213476842827 40.612427334910684)
POINT (-74.02980689454493 40.74132695487609)
POINT (-73.9471591918001 40.70359583510546)
POINT (-73.71989620473586 40.748089121122135)
POINT (-74.06810356399909 40.56321893535536)
POINT (-73.78439907506436 40.54206041348587)
POINT (-73.85293555297791 40.80478560471228)
POINT (-74.11901788906621 40.536209596959395)
POINT (-74.07853261247178 40.53193810397314)
POINT (-74.03649134606232 40.821536855290994)
POINT (-73.78877541050464 40.819377601650615)
POINT (-73.82731186952098 40.86692598299321)
POINT (-74.0917575955238 40.88890531102031)
POINT (-74.1706151596281 40.616190015498304)
POINT (-74.21195882922476 40.53713267957308)
POINT (-73.91131291986288 40.56454908037879)
POINT (-74.24726136996838 40.64682219824608)
POINT (-73.76679924599262 40.6471425559866)
POINT (-73.9198652835125 40.696582858952674)
POINT (-73.77870287135025 40.892111936366)
POINT (-73.98041548712183 40.8868521451671)
POINT (-73.7774072375311 40.896478938017175)
POINT (-73.73531772296583 40.6238139384798)
POINT (-74.13611875626243 40.66745097369092)
POINT (-73.86661839138378 40.678195752479944)
POINT (-73.75759816521754 40.82229957340643)
POINT (-73.91905231289618 40.77588523115409)
POINT (-74.20112674574476 40.81941557375701)
POINT (-74.18900770650511 40.53422223047781)
POINT (-73.85104136350333 40.66064682956266)
POINT (-73.86529590895967 40.55022391084507)
POINT (-73.75107448978328 40.75205936676526)
POINT (-73.9652058530112 40.65736902478769)
POINT (-73.91653263164312 40.55583053415448)
POINT (-73.98245569554955 40.79065332717685)
POINT (-73.74109750440617 40.601879991118864)
POINT (-74.01209286259676 40.66004895769183)
POINT (-73.85856375491963 40.65986599154554)
POINT (-73.72898527402765 40.658016525178006)
POINT (-74.05210887962214 40.67952265081881)
POINT (-73.83990496510162 40.7924081518928)
POINT (-73.99717137071612 40.686990970941935)
POINT (-73.86422987950785 40.865486162417184)
POINT (-73.89628787112056 40.52064556840644)
POINT (-74.09288861276875 40.897561461694934)
POINT (-73.97215305680227 40.82630149924676)
POINT (-73.88126598477929 40.86877464602749)
POINT (-73.95099657122017 40.653533177486345)
POINT (-73.86379918792771 40.78928919806418)
POINT (-74.12646948229616 40.74334124016027)
POINT (-74.24200388174677 40.79827606605665)
POINT (-73.7627775276396 40.87499415621146)
POINT (-74.14789021193315 40.812450172951365)
POINT (-73.82600165749123 40.6645938898446)
POINT (-73.85828798027723 40.697030399765126)
POINT (-73.82950264302985 40.62387693862745)
POINT (-73.7826551286669 40.579253979811476)
POINT (-74.03499325421092 40.86788512018211)
POINT (-73.70477169149795 40.60962479468632)
POINT (-73.72749548651252 40.55303862304093)
POINT (-73.87157954024818 40.5851123986575)
POINT (-73.85256847401868 40.52704045458485)
POINT (-74.06928023872183 40.56964494759744)
POINT (-74.23902234930912 40.69539292188527)
POINT (-74.16634450132882 40.756544943018945)
POINT (-74.03415372421661 40.668758233256625)
POINT (-74.08251359107624 40.70622020961688)
POINT (-73.81962027294064 40.66870027500781)
POINT (-73.96730128630921 40.5940226939214)
POINT (-73.85475663554641 40.590068123583336)
POINT (-73.95696610962985 40.649540348662136)
POINT (-73.99577568038232 40.55929725866243)
POINT (-73.89285115249037 40.56607142930902)
POINT (-73.87467537125116 40.776673090698736)
POINT (-73.91048980587989 40.76903129355236)
POINT (-73.88035106466484 40.53123577865017)
POINT (-73.96768685518002 40.612952344609695)
POINT (-73.71371317953896 40.859238021032134)
POINT (-73.77699914775832 40.81228333883023)
POINT (-74.24963527795708 40.71713185248054)
POINT (-74.09434886035305 40.65736986253014)
POINT (-73.8058955272388 40.556220706506004)
POINT (-74.23296713375078 40.83166889792442)
POINT (-74.2533709431728 40.75711390719506)
POINT (-74.2114042277521 40.83728753511081)
POINT (-74.1951717021967 40.56046829562607)
POINT (-73.9344228119585 40.80976770151418)
POINT (-73.70267436377884 40.89941867677353)
POINT (-74.1473000307246 40.89480473677383)
POINT (-74.03796440606045 40.75733643796565)
POINT (-73.88898466021907 40.59238322244472)
POINT (-73.71075263018369 40.52026591281498)
POINT (-73.87175131006417 40.81170068843222)
POINT (-74.13349415534893 40.71579727396612)
POINT (-74.04936292162567 40.90958773330943)
POINT (-73.73010400232585 40.59957630402221)
POINT (-74.07631885319296 40.68043040665569)
POINT (-74.13413743799903 40.66179963941366)
POINT (-74.07995959131102 40.54607062349387)
POINT (-73.72265848938169 40.748018673933196)
POINT (-73.79349324321066 40.519458813839265)
POINT (-73.8016043512794 40.522525660516386)
POINT (-73.96509277622218 40.644282763218335)
POINT (-73.82196343483533 40.498286058316026)
POINT (-73.70801955078264 40.686335337456)
POINT (-73.88301116756382 40.51979791309975)
POINT (-74.10157409080394 40.91205989712054)
POINT (-73.81334182781964 40.53036503137523)
POINT (-73.99219434755683 40.76622957606624)
POINT (-74.09528484153716 40.749182976385995)
POINT (-74.06126476437679 40.58399975336191)
POINT (-74.059464355174 40.809627253846806)
POINT (-73.84422452836512 40.5190917573545)
POINT (-74.15354980417185 40.767924301625705)
POINT (-73.79916847323686 40.51315539382416)
POINT (-73.99743407030734 40.666806482607875)
POINT (-73.88818761640799 40.65528611225404)
POINT (-73.89268583176404 40.55893153684736)
POINT (-73.78439357590106 40.76742779922254)
POINT (-74.18331227863888 40.80312499500469)
POINT (-73.9506771081294 40.51831461303991)
POINT (-73.90707146765507 40.624779878977336)
POINT (-73.90915625811247 40.73756759576749)
POINT (-74.22464744171454 40.49652679423037)
POINT (-74.11542487550224 40.53597286264089)
POINT (-74.23420075699507 40.61411662643556)
POINT (-74.2027727021182 40.540273873678)
POINT (-74.09794663535166 40.73094445277345)
POINT (-74.23511499593857 40.787583178393476)
POINT (-74.01519997105233 40.694686280930355)
POINT (-73.76764393323968 40.81503896860094)
POINT (-73.78525417511317 40.74503014922375)
POINT (-73.81292103584424 40.696394710454456)
POINT (-74.04703712111558 40.80862975418973)
POINT (-73.96087454685234 40.534578353122534)
POINT (-73.7858124622183 40.54469857182567)
POINT (-74.11035961918134 40.730850365205946)
POINT (-73.78676522667821 40.88521393067025)
POINT (-73.7051115962223 40.68227735336238)
POINT (-74.18023683584416 40.50213893345541)
POINT (-73.72965471109077 40.74659971997068)
POINT (-73.79800890407098 40.72575562202405)
POINT (-74.04890119355557 40.883809870349154)
POINT (-74.05746736792976 40.689250204417284)
POINT (-74.14697152280549 40.84160873397062)
POINT (-74.17723120235257 40.79696974957092)
POINT (-73.90486171212888 40.83147588593609)
POINT (-73.71119151228692 40.803013674774604)
POINT (-73.93878549799018 40.68062630445655)
POINT (-74.12132357676094 40.56835520891462)
POINT (-74.25402508488644 40.6838476778212)
POINT (-73.71055789885705 40.53919185354437)
POINT (-73.97935369873294 40.70204680547798)
POINT (-73.81351706528577 40.841793204812944)
POINT (-74.00590717568394 40.71278847451997)
POINT (-73.83668832937535 40.63237270192229)
POINT (-74.14122623643338 40.80962470764812)
POINT (-73.99453041105647 40.897855294618466)
POINT (-73.83333106711244 40.87491699653615)
POINT (-73.71537727977422 40.740227323697525)
POINT (-74.05605407733313 40.839403042329685)
POINT (-74.10733779339684 40.84682962699151)
POINT (-73.81270935731202 40.842725144871196)
POINT (-74.19924092812201 40.57802185846115)
POINT (-74.0460317673157 40.89732545650941)
POINT (-74.11771756423751 40.87195594870445)
POINT (-73.9329206761116 40.7539970729774)
POINT (-74.14081054966421 40.51394760034264)
POINT (-73.80412855982016 40.86182220448672)
POINT (-73.82568930984775 40.57117087885253)
POINT (-74.1336995281492 40.61576035783202)
POINT (-73.95917042439179 40.74179258090729)
POINT (-74.16632911477971 40.75347328424767)
POINT (-73.92363607286637 40.8231096341553)
POINT (-73.96497101530892 40.51536317783418)
POINT (-74.23806569552521 40.84365606740685)
POINT (-74.23300900235832 40.88687089425272)
POINT (-73.96119975516264 40.83070901632978)
POINT (-74.17726213224866 40.76207202291994)
POINT (-73.922766838247 40.74738136151933)
POINT (-73.884585177738 40.81861795180716)
POINT (-74.0782384010834 40.642450356867265)
POINT (-74.09716543392565 40.523541766182)
POINT (-73.73784045310116 40.81146251468364)
POINT (-73.81336694321247 40.84525268555164)
POINT (-74.05155040502508 40.80833723919901)
POINT (-74.15969924292187 40.63389986241615)
POINT (-73.7515752505544 40.56157488554988)
POINT (-73.97069438022213 40.73456336695419)
POINT (-74.09480647837859 40.68161414557404)
POINT (-74.10459597184548 40.61653404610902)
POINT (-74.01925719344757 40.7802910343909)
POINT (-74.14891434185917 40.692507386804365)
POINT (-73.71689165991008 40.55233300400704)
POINT (-73.71127944961125 40.55688821125375)
POINT (-73.70518825197351 40.817258435077335)
POINT (-74.02227419863694 40.906158947111955)
POINT (-73.81435980729543 40.7734722832784)
POINT (-73.76398550803376 40.53291388313851)
POINT (-74.04149549554825 40.893851057843364)
POINT (-74.00716810590073 40.88136615698522)
POINT (-74.1265579165658 40.80600556767173)
POINT (-73.82545474519986 40.80071171350065)
POINT (-74.09711524356162 40.652843798082124)
POINT (-74.23543438830642 40.50421966269381)
POINT (-74.12954983582559 40.55798100200861)
POINT (-73.82219137363245 40.722591121444)
POINT (-73.97292815883557 40.5471941647191)
POINT (-74.03921634022107 40.52340516058839)
POINT (-73.72251855216844 40.91192546714095)
POINT (-74.10998267163805 40.814027943842774)
POINT (-73.70782720031086 40.810211238418354)
POINT (-74.08491359184312 40.79183145181199)
POINT (-73.80082018829398 40.67047005164237)
POINT (-74.05893930449854 40.6720389168822)
POINT (-74.23427292020463 40.74009801689975)
POINT (-73.96190489805609 40.87594972592234)
POINT (-73.83656761866634 40.62764208133325)
POINT (-73.86792880253594 40.754735756826456)
POINT (-74.16015783888506 40.619255654522036)
POINT (-74.1062813448808 40.63871700258612)
POINT (-74.06885402850133 40.670730824704364)
POINT (-74.15742722424623 40.71998658937916)
POINT (-73.71412863382125 40.793289464439084)
POINT (-74.1619310165398 40.78151026114352)
POINT (-73.97650169862877 40.811083680909256)
POINT (-73.93533055848404 40.807272246682714)
POINT (-74.1305923559177 40.79696035822542)
POINT (-74.1065101967869 40.69073900066623)
POINT (-73.9656794263202 40.86278311525557)
POINT (-73.7438816372391 40.87701115786601)
POINT (-74.03312760318423 40.64229748848574)
POINT (-74.14471822719207 40.6870260439602)
POINT (-73.73065792749018 40.63791415443347)
POINT (-73.77895247290039 40.58549298254849)
POINT (-73.96822144834455 40.56145036375866)
POINT (-73.84309280153613 40.56640663221988)
POINT (-74.00387796525663 40.88155112562237)
POINT (-74.24014667907095 40.88658168894972)
POINT (-74.16093419153222 40.90132820604584)
POINT (-74.09828856902936 40.672403804014834)
POINT (-73.97812480304664 40.62467313696598)
POINT (-74.13719756987123 40.714924021178014)
POINT (-73.97414955999962 40.81024306315947)
POINT (-73.98952179971967 40.65370957001654)
POINT (-73.9400838520842 40.63700234338348)
POINT (-73.79221982057703 40.67227534929614)
POINT (-74.17524429827083 40.80999086616439)
POINT (-74.18788188966614 40.85269086974453)
