Georeference
POINT (-73.945715927 40.799588031)
POINT (-74.067660297 40.617130511)
POINT (-73.736468923 40.769202668)
POINT (-73.884575895 40.846262155)
POINT (-73.825124313 40.764310486)
POINT (-73.961256311 40.596595854)
POINT (-73.53387891 40.744938148)
POINT (-74.17246862 41.31791696)
POINT (-73.844577369 40.842040736)
POINT (-73.831540073 40.869229911)
POINT (-73.857756487 40.892324443)
POINT (-74.109521701 40.630129208)
POINT (-73.865554381 40.720505515)
POINT (-72.804463987 40.961352559)
POINT (-77.662320276 43.141223264)
POINT (-73.896114423 40.861061579)
POINT (-78.77279194 43.112241031)
POINT (-73.756884976 41.783014309)
POINT (-77.457674517 42.332395172)
POINT (-73.967080644 40.758510838)
POINT (-75.819926074 43.820162995)
POINT (-73.939499363 40.748682849)
POINT (-73.937960991 40.681832685)
POINT (-73.965556228 40.633043638)
POINT (-76.101891704 43.124692265)
POINT (-73.874227011 40.742247012)
POINT (-73.836288086 40.910388953)
POINT (-74.110675051 40.570838307)
POINT (-73.300203352 40.912802187)
POINT (-73.960840988 40.588223757)
POINT (-72.372645853 41.099319147)
POINT (-78.822585223 42.976011007)
POINT (-73.883906865 40.866966692)
POINT (-73.886980663 40.837266865)
POINT (-78.47952014 42.49559101)
POINT (-74.695852548 41.656070828)
POINT (-78.877599185 42.883237171)
POINT (-73.991059928 40.7108883)
POINT (-73.951341693 40.723202364)
POINT (-74.415103679 41.453287504)
POINT (-74.094840546 40.58384195)
POINT (-73.98301833 40.719884471)
POINT (-73.926608541 40.698782862)
POINT (-73.86008322 40.846642107)
POINT (-75.890203135 42.166060243)
POINT (-73.949882488 40.652208398)
POINT (-73.99019961 40.721886782)
POINT (-74.421214841 41.44652926)
POINT (-78.495381288 43.020975014)
POINT (-76.151217368 43.024944077)
POINT (-75.217736119 43.098114507)
POINT (-73.959124626 40.680199303)
POINT (-73.959124626 40.680199303)
POINT (-75.79979358 42.950694558)
POINT (-73.982373846 40.61247604)
POINT (-73.900062635 41.534097475)
POINT (-74.691332148 41.656408553)
POINT (-73.464142649 40.694717472)
POINT (-75.821185629 43.53306763)
POINT (-73.97265461 40.604119282)
POINT (-73.921202968 40.702460171)
POINT (-73.799503769 40.693313)
POINT (-76.036114635 42.884550152)
POINT (-74.127399881 40.564864776)
POINT (-73.5876427 43.319309914)
POINT (-73.908548473 40.862622583)
POINT (-73.977259208 40.596412039)
POINT (-73.91844683 40.806469825)
POINT (-78.890780135 42.916332862)
POINT (-73.904632783 40.764803384)
POINT (-72.864675971 40.781607606)
POINT (-74.013336596 41.493320815)
POINT (-73.312729687 40.8283955)
POINT (-75.527437215 42.529033573)
POINT (-78.823803865 42.844617678)
POINT (-73.983349499 41.198869041)
POINT (-73.849968861 40.734010786)
POINT (-73.89431684 40.850991309)
POINT (-76.194705691 43.093693891)
POINT (-72.142631091 40.97400521)
POINT (-74.176315998 41.319792453)
POINT (-72.195317639 40.963849528)
POINT (-73.11243531 40.859714691)
POINT (-72.592590262 40.934162797)
POINT (-78.877387363 42.924579523)
POINT (-73.868712389 40.668298342)
POINT (-73.922844731 40.665168371)
POINT (-73.850449898 40.898522316)
POINT (-73.918519669 40.7355821)
POINT (-73.936429198 40.795666264)
POINT (-73.372965228 43.055971052)
POINT (-73.889128831 40.818809116)
POINT (-74.004362009 40.640743925)
POINT (-73.982366805 40.689607025)
POINT (-76.125899235 43.562332216)
POINT (-73.955104833 40.598861398)
POINT (-73.925278082 40.740119601)
POINT (-78.811112095 42.980240628)
POINT (-73.929629798 40.863162503)
POINT (-73.245534061 40.758117124)
POINT (-74.677180226 41.651243373)
POINT (-74.11350738 41.113015344)
POINT (-73.789783946 40.766692371)
POINT (-73.882534315 40.994692166)
POINT (-72.646870608 40.8272767)
POINT (-73.875113397 40.681156684)
POINT (-75.213193882 43.152691761)
POINT (-72.847681448 40.778625882)
POINT (-73.9495079 40.762635698)
POINT (-74.676251344 41.652245806)
POINT (-73.901839849 40.704819383)
POINT (-73.067742248 40.9476155)
POINT (-78.839148434 42.883938867)
POINT (-73.912634064 40.744376267)
POINT (-73.510720634 40.665075919)
POINT (-78.697613226 43.025549856)
POINT (-73.792702944 42.251486924)
POINT (-73.902247378 40.875698142)
POINT (-73.954057514 40.610366105)
POINT (-73.692537776 40.686540632)
POINT (-73.891833869 40.860365043)
POINT (-74.000717725 40.726210294)
POINT (-73.948740202 40.644549937)
POINT (-73.703939092 40.659147105)
POINT (-73.76076806 41.031910205)
POINT (-73.864669545 40.879833061)
POINT (-77.605369183 43.157601251)
POINT (-73.753256534 40.707008737)
POINT (-73.947582326 40.779000651)
POINT (-74.35646137 41.450521937)
POINT (-74.0133144 40.6414317)
POINT (-72.97902919 40.782024004)
POINT (-73.956460438 40.578062083)
POINT (-79.753887504 42.26845835)
POINT (-73.822538999 40.676532388)
POINT (-76.820136819 42.909118893)
POINT (-78.645309459 42.204360372)
POINT (-73.989348679 40.726007368)
POINT (-73.974160419 40.638549165)
POINT (-73.954042845 40.71044297)
POINT (-73.509448428 40.674908185)
POINT (-73.895817428 40.83044508)
POINT (-73.879238354 40.972209507)
POINT (-73.991059928 40.7108883)
POINT (-74.004969277 40.721385335)
POINT (-73.100667369 40.858072928)
POINT (-73.887905438 40.932543162)
POINT (-76.1504729 43.294906089)
POINT (-77.035589533 42.130626753)
POINT (-76.039852461 42.089245842)
POINT (-78.996200086 43.269300588)
POINT (-73.940440358 40.834762101)
POINT (-74.471386315 43.130367693)
POINT (-73.898409891 40.817435533)
POINT (-78.693877076 43.141553804)
POINT (-78.886571079 42.896251792)
POINT (-78.812030513 42.85723358)
POINT (-73.928536379 40.866368791)
POINT (-78.676008535 42.881176436)
POINT (-73.087442654 40.84959304)
POINT (-78.68342149 42.901205245)
POINT (-73.914271961 40.814647862)
POINT (-73.963682537 40.671349648)
POINT (-73.999531769 40.645337124)
POINT (-73.947468661 42.815597964)
POINT (-73.945172361 40.833215597)
POINT (-73.833076308 40.758705256)
POINT (-73.830551092 40.758628645)
POINT (-73.947826323 40.83047262)
POINT (-75.366835005 43.619179415)
POINT (-76.157389291 43.065972507)
POINT (-73.954814316 40.687118564)
POINT (-73.961029916 40.761228837)
POINT (-77.645409199 43.193729139)
POINT (-73.322942533 40.700319014)
POINT (-73.959462249 40.608133041)
POINT (-73.682712425 42.748876183)
POINT (-73.878629773 40.742184734)
POINT (-73.939248619 40.654698871)
POINT (-74.005652654 40.621830663)
POINT (-73.790381241 42.252526615)
POINT (-73.866311896 40.840233807)
POINT (-76.118157709 43.558031294)
POINT (-73.887956819 40.940707806)
POINT (-73.585923823 40.661505186)
POINT (-76.878674439 42.159899167)
POINT (-74.086836583 40.594570325)
POINT (-73.915722125 40.655701808)
POINT (-74.014448958 41.500014896)
POINT (-75.228408713 43.094623989)
POINT (-73.952038397 40.733902366)
POINT (-73.667455769 41.002392914)
POINT (-73.98301833 40.719884471)
POINT (-72.388116835 40.887184325)
POINT (-73.901887626 40.644926285)
POINT (-73.741907605 40.716989739)
POINT (-77.640762775 43.21985243)
POINT (-74.075945389 40.631587282)
POINT (-72.646915267 40.830002907)
POINT (-75.245297409 42.533750237)
POINT (-73.939145605 40.84432053)
POINT (-73.900141508 40.824936121)
POINT (-73.937750437 40.698229196)
POINT (-73.957839931 40.645059473)
POINT (-73.904269679 40.722045871)
POINT (-73.174333234 40.766510317)
POINT (-78.632776355 42.973560473)
POINT (-72.394502504 40.88340635)
POINT (-75.902626525 42.145589128)
POINT (-73.67604613 40.70772124)
POINT (-73.956495558 40.666264389)
POINT (-73.916450345 40.812661411)
POINT (-73.926871397 40.701505137)
POINT (-73.868140324 40.865032673)
POINT (-73.958238072 40.708403108)
POINT (-73.949824904 40.801380542)
POINT (-73.946901799 40.830839579)
POINT (-73.973574859 40.747650238)
POINT (-73.592690115 40.683796187)
POINT (-73.825045691 40.703793858)
POINT (-73.894274763 40.639503696)
POINT (-73.922908098 40.80942675)
POINT (-74.657841499 42.864003509)
POINT (-75.720782995 43.323668588)
POINT (-74.079718419 40.629094336)
POINT (-73.82017438 40.82471421)
POINT (-73.975353583 40.604677475)
POINT (-73.845589819 40.843183524)
POINT (-73.940532223 40.820105924)
POINT (-73.946225631 40.631234907)
POINT (-73.907705505 40.826120861)
POINT (-78.84343286 42.964369046)
POINT (-73.999191548 40.645282599)
POINT (-77.561571643 43.190947186)
POINT (-73.960733951 40.649716123)
POINT (-73.931534753 40.651817927)
POINT (-73.887429598 40.826794431)
POINT (-73.960352491 40.658897744)
POINT (-74.155895754 40.625770493)
POINT (-75.4296194 43.152012785)
POINT (-73.837177238 40.911410414)
POINT (-73.95704122 40.69830128)
POINT (-73.899431226 40.879311832)
POINT (-73.892655463 40.680305502)
POINT (-73.893672272 40.859953491)
POINT (-77.57060415 43.200257259)
POINT (-76.160084408 43.075823464)
POINT (-73.943184174 40.655723685)
POINT (-73.082884742 40.857969034)
POINT (-78.815483739 42.992301613)
POINT (-73.933917058 40.600453751)
POINT (-77.597487061 43.155769274)
POINT (-74.000777488 40.717949132)
POINT (-73.929507255 40.65178704)
POINT (-73.75700182 42.645830616)
POINT (-73.955991135 40.814057584)
POINT (-73.882983417 40.749780457)
POINT (-73.933659398 40.698358151)
POINT (-73.950002936 40.657217382)
POINT (-73.381062374 40.671670072)
POINT (-76.825910861 42.130910397)
POINT (-76.121224564 43.048149647)
POINT (-74.618889861 41.715351954)
POINT (-78.781737862 42.839567705)
POINT (-73.501992306 40.785762165)
POINT (-73.712053361 43.130214975)
POINT (-73.941176037 40.69944189)
POINT (-73.75120389 40.694878698)
POINT (-73.90119042 40.820229724)
POINT (-73.398323587 40.859995946)
POINT (-73.116785434 40.782773975)
POINT (-73.116785434 40.782773975)
POINT (-73.957554276 40.608928651)
POINT (-73.829930161 40.700337161)
POINT (-73.813242546 40.718917367)
POINT (-73.89883544 40.889624716)
POINT (-73.207607622 40.738389343)
POINT (-78.892463557 42.924164745)
POINT (-73.758854137 40.706424099)
POINT (-73.792320729 42.257545154)
POINT (-73.868459507 40.858645747)
POINT (-75.951978348 43.979698105)
POINT (-78.834242694 42.877590727)
POINT (-77.036035786 42.575951946)
POINT (-73.892519844 40.662228125)
POINT (-73.733622345 40.773455771)
POINT (-74.539148369 42.915656239)
POINT (-74.640254506 42.887958317)
POINT (-74.527096299 42.156557595)
POINT (-78.898461731 42.907591668)
POINT (-74.953470889 42.367534834)
POINT (-78.9052069 42.951980216)
POINT (-73.969861592 40.760177872)
POINT (-73.887980959 40.930366004)
POINT (-73.93692482 40.850397703)
POINT (-73.898394636 40.854248894)
POINT (-73.667633549 40.993892155)
POINT (-73.988500849 40.737560774)
POINT (-73.21090957 40.800809282)
POINT (-74.113653225 40.637602471)
POINT (-73.753842597 40.600842294)
POINT (-73.905533838 40.855574953)
POINT (-73.942743537 40.70107854)
POINT (-73.905027823 40.826990148)
POINT (-73.918639195 40.818851446)
POINT (-73.961933234 40.598104387)
POINT (-73.933654324 40.669208828)
POINT (-73.892079542 40.830391944)
POINT (-75.130383332 42.168222845)
POINT (-73.865892717 42.220714904)
POINT (-73.871497109 40.742303757)
POINT (-76.352555963 43.178620227)
POINT (-73.960365315 40.65921064)
POINT (-73.863890196 40.876742276)
POINT (-73.866744402 40.691269492)
POINT (-76.164607953 43.073022693)
POINT (-73.803017714 40.771348183)
POINT (-73.958295236 40.643844558)
POINT (-73.903381952 40.86289797)
POINT (-78.813257673 42.963124962)
POINT (-73.90305665 40.909979539)
POINT (-73.581781152 40.673691929)
POINT (-73.977951395 40.721179536)
POINT (-73.891577299 40.849174029)
POINT (-73.838448941 42.682534006)
POINT (-78.857968421 42.974116487)
POINT (-77.371933766 43.270192674)
POINT (-73.967374514 41.503833356)
POINT (-73.741242166 43.103867971)
POINT (-73.862165536 40.88435778)
POINT (-73.826265341 40.71223223)
POINT (-73.968682637 40.798631872)
POINT (-73.86730096 40.831253017)
POINT (-75.132186979 42.170020273)
POINT (-73.829186602 40.747237597)
POINT (-73.968425018 40.799997487)
POINT (-75.248035945 43.104196961)
POINT (-73.790041103 40.67317925)
POINT (-73.987138814 40.667958824)
POINT (-73.905071325 40.844526096)
POINT (-73.918771713 40.83839708)
POINT (-73.861343355 40.865398501)
POINT (-75.235664591 43.085041169)
POINT (-73.834972668 40.912943449)
POINT (-75.01615931 42.459971301)
POINT (-77.97882934 42.172258281)
POINT (-73.912827183 40.838004221)
POINT (-73.685201431 40.689800605)
POINT (-73.636587902 40.724500302)
POINT (-73.989846061 40.6651848)
POINT (-76.846994197 42.346780613)
POINT (-73.273610004 40.732059479)
POINT (-73.762662203 42.738681316)
POINT (-74.00976381 40.715645743)
POINT (-73.863076565 40.749346777)
POINT (-73.87166986 40.753476541)
POINT (-74.741310335 41.79686159)
POINT (-73.931296959 40.668417784)
POINT (-73.919312681 40.70629946)
POINT (-74.134029296 40.632622321)
POINT (-73.871468191 40.842322619)
POINT (-73.498990412 43.090224663)
POINT (-77.651767292 42.597291727)
POINT (-73.947360792 40.788218691)
POINT (-78.872107183 42.883212526)
POINT (-79.055408 42.641078)
POINT (-79.055408 42.641078)
POINT (-73.922499648 40.81759634)
POINT (-73.995519771 40.749094524)
POINT (-73.904190135 40.852217456)
POINT (-73.795012556 41.133014926)
POINT (-73.735668032 40.718527777)
POINT (-75.494519554 43.229227421)
POINT (-73.829907446 41.150095542)
POINT (-76.153160704 43.060888673)
POINT (-74.135902568 40.624878155)
POINT (-73.829378213 40.852206475)
POINT (-78.74035322 42.976481106)
POINT (-73.920642135 41.62624003)
POINT (-73.982881873 40.761048543)
POINT (-73.639558448 40.63943245)
POINT (-73.861728419 40.684285187)
POINT (-78.814946543 42.912000885)
POINT (-73.994649478 40.760463025)
POINT (-78.207663995 43.004224199)
POINT (-72.32359327 41.069976387)
POINT (-73.857163132 40.751047717)
POINT (-78.761162552 42.945595972)
POINT (-73.969796968 40.609023115)
POINT (-78.757551712 42.962496026)
POINT (-73.859068255 40.758055491)
POINT (-73.757524348 40.718175066)
POINT (-74.293857941 41.223179452)
POINT (-73.820271023 40.824913867)
POINT (-78.83949303 42.71974031)
POINT (-73.902443132 40.923390651)
POINT (-73.910009418 40.834381942)
POINT (-73.987553527 40.772145638)
POINT (-73.984079144 40.765400804)
POINT (-74.000375827 40.730661629)
POINT (-74.084328215 40.615621181)
POINT (-73.317478203 43.165026527)
POINT (-72.387525492 40.887311227)
POINT (-72.647330124 40.815300914)
POINT (-73.821270901 40.680681179)
POINT (-76.094092343 43.060460316)
POINT (-73.145448022 40.79006841)
POINT (-75.067684881 42.448075871)
POINT (-74.34884574 41.601086022)
POINT (-73.908616495 41.591207245)
POINT (-73.762005548 43.836129701)
POINT (-75.210041951 43.096169905)
POINT (-73.608041822 40.857036966)
POINT (-77.556095579 43.145191759)
POINT (-76.815193005 42.144369721)
POINT (-73.878340765 40.748094521)
POINT (-78.884138399 42.89324273)
POINT (-73.051019625 40.738130762)
POINT (-76.109612107 42.996183062)
POINT (-73.469500948 44.721339459)
POINT (-73.731586213 41.18815701)
POINT (-73.829152572 41.15224856)
POINT (-78.445336296 42.077860912)
POINT (-75.337099163 43.573195748)
POINT (-77.707666204 43.035656839)
POINT (-74.986586196 43.028592194)
POINT (-73.880316212 40.828844561)
POINT (-73.954067656 40.664618309)
POINT (-73.797957978 40.706331521)
POINT (-74.081068744 40.598464599)
POINT (-73.912696007 42.77201384)
POINT (-73.937592774 40.829074057)
POINT (-73.807690709 41.578982902)
POINT (-73.991820502 40.718240864)
POINT (-73.846448126 40.774762426)
POINT (-74.078665233 41.745621549)
POINT (-73.924279629 40.608363962)
POINT (-73.897410265 40.648512063)
POINT (-73.955487047 40.736685912)
POINT (-74.434523962 43.978283323)
POINT (-73.729246321 40.61767194)
POINT (-73.962764299 40.598267624)
POINT (-73.902965791 40.822522091)
POINT (-73.984270838 40.750712064)
POINT (-73.895530037 40.866850163)
POINT (-73.800583945 40.703380085)
POINT (-73.756330513 40.713660908)
POINT (-73.961752855 40.649799481)
POINT (-73.915259109 40.847060741)
POINT (-73.772209777 42.666077019)
POINT (-74.103080711 40.616476178)
POINT (-73.926224817 40.861232235)
POINT (-74.078492734 40.638201484)
POINT (-73.958116869 40.769463638)
POINT (-74.781739775 43.093833534)
POINT (-73.889702518 42.816589681)
POINT (-73.690597114 42.656834672)
POINT (-73.784628573 42.677228932)
POINT (-73.843977644 42.724152753)
POINT (-73.855603428 40.751525024)
POINT (-73.920550018 40.866949866)
POINT (-73.86836915 40.948191756)
POINT (-74.647674754 42.148510046)
POINT (-73.955645549 40.61838063)
POINT (-73.920819663 41.290315856)
POINT (-73.908431294 40.656245123)
POINT (-73.848378981 40.82139133)
POINT (-73.921351579 40.700656385)
POINT (-78.980178833 43.102917379)
POINT (-73.923688873 40.864609303)
POINT (-73.643941429 43.30919786)
POINT (-73.56035575 40.762781836)
POINT (-73.891656089 40.70093697)
POINT (-73.752949673 42.659677478)
POINT (-74.241932805 40.510750665)
POINT (-73.106375864 40.859016604)
POINT (-74.07931592 40.598804108)
POINT (-73.937459921 40.694362708)
POINT (-74.000353278 40.747690175)
POINT (-73.932489368 40.684434511)
POINT (-73.738934628 42.647432817)
POINT (-73.961469295 40.650115898)
POINT (-73.924941716 40.812114869)
POINT (-73.941673587 40.67102246)
POINT (-73.982999052 40.719576311)
POINT (-73.898973909 40.699652611)
POINT (-73.86507875 40.871561882)
POINT (-73.991938855 40.575970211)
POINT (-74.08955413 41.111915542)
POINT (-73.927736829 40.672093793)
POINT (-78.823463395 42.830753211)
POINT (-78.003375138 42.717855388)
POINT (-73.48013532 40.725302156)
POINT (-77.896391292 42.831143557)
POINT (-73.99159528 40.750946254)
POINT (-73.983799607 40.58796065)
POINT (-73.24964363 40.798324001)
POINT (-73.878516869 40.712921624)
POINT (-73.862896857 40.746979392)
POINT (-73.983414291 40.677254573)
POINT (-73.397141571 40.830077036)
POINT (-74.164658531 40.559531371)
POINT (-78.902436932 42.94643961)
POINT (-73.947125261 41.517082211)
POINT (-73.955098714 40.77436043)
POINT (-75.835015176 43.056360308)
POINT (-73.865007504 40.865334967)
POINT (-73.92867109 40.83434015)
POINT (-73.957824173 40.644785553)
POINT (-73.923424424 40.812862954)
POINT (-73.662026307 40.706190537)
POINT (-73.92201618 40.818662099)
POINT (-73.99404003 40.59611775)
POINT (-73.917753815 40.8061708)
POINT (-73.98806717 40.621436211)
POINT (-76.148446722 43.064507476)
POINT (-74.001776108 40.643185573)
POINT (-73.873811017 40.750979111)
POINT (-73.614168155 40.65107198)
POINT (-73.683144512 40.733306539)
POINT (-74.029658173 40.626489492)
POINT (-74.007514275 40.637669694)
POINT (-73.997864692 40.621180521)
POINT (-73.200393996 40.784600517)
POINT (-74.072839978 40.592408842)
POINT (-73.866349698 40.871287878)
POINT (-73.767300078 40.760802366)
POINT (-77.296788663 42.328161179)
POINT (-73.897153863 40.93347854)
POINT (-73.862105689 40.679820483)
POINT (-73.888275583 40.743634007)
POINT (-73.672305371 40.996772345)
POINT (-73.784163293 40.696859551)
POINT (-73.879338211 40.747998422)
POINT (-75.248580685 43.094123338)
POINT (-78.888687761 42.915181943)
POINT (-73.980838197 40.667570415)
POINT (-73.989153716 40.730905291)
POINT (-73.966030979 40.758610582)
POINT (-74.06327388 40.595642957)
POINT (-73.851955623 40.891512656)
POINT (-73.944898524 40.723122442)
POINT (-73.937080556 40.849167658)
POINT (-78.86819032 42.329596371)
POINT (-73.861775107 40.878937203)
POINT (-73.919914837 40.865406674)
POINT (-73.9079433 40.811309158)
POINT (-73.090264421 40.830453132)
POINT (-73.754400412 42.661420076)
POINT (-73.73608126 44.659875508)
POINT (-73.918869614 40.69897837)
POINT (-73.502565796 44.598671479)
POINT (-73.923907724 40.842553373)
POINT (-73.938727348 40.837700922)
POINT (-73.883849855 40.646809405)
POINT (-73.615381854 40.696921661)
POINT (-73.841551335 40.781601724)
POINT (-73.251079281 40.720176623)
POINT (-73.871360484 40.674078125)
POINT (-73.628494252 40.695555285)
POINT (-73.8310385 40.768090012)
POINT (-73.969769559 40.795415687)
POINT (-73.862189508 40.884317169)
POINT (-73.688629965 42.732251348)
POINT (-73.965341902 40.624573515)
POINT (-73.881211902 40.704448317)
POINT (-73.539751272 40.684345202)
POINT (-78.878225218 42.963072743)
POINT (-77.606076532 43.147474235)
POINT (-73.738725117 42.674184842)
POINT (-73.891069774 40.855183728)
POINT (-73.856676311 40.853038547)
POINT (-73.889819278 40.82557038)
POINT (-78.809024812 42.842127915)
POINT (-73.820598504 40.676207673)
POINT (-73.938311103 40.624234719)
POINT (-73.931204925 43.771867474)
POINT (-78.813985474 42.923778506)
POINT (-73.885845837 40.755673438)
POINT (-73.864240308 40.743326727)
POINT (-73.951573704 42.077939702)
POINT (-73.869082366 40.829619342)
POINT (-73.9401371 42.816768676)
POINT (-78.826676346 42.919063686)
POINT (-73.88761576 40.759204901)
POINT (-73.849500145 40.733234496)
POINT (-78.577336016 42.784905835)
POINT (-73.887327255 40.827223375)
POINT (-73.962666231 40.606964226)
POINT (-73.890499134 40.931930361)
POINT (-73.985652472 40.575258204)
POINT (-77.625689179 43.137409707)
POINT (-73.910685775 40.678398703)
POINT (-77.867636586 42.727487326)
POINT (-73.895462562 40.846659122)
POINT (-74.090124468 41.746435809)
POINT (-72.480151808 41.029828475)
POINT (-73.906140017 40.674607861)
POINT (-76.150437675 43.038649556)
POINT (-75.981587086 42.096366017)
POINT (-77.917008918 43.284542228)
POINT (-77.650593993 43.131592247)
POINT (-75.921651784 42.099890398)
POINT (-73.775318793 41.039507227)
POINT (-73.905737267 40.712522436)
POINT (-73.349455247 40.706991302)
POINT (-73.783712766 40.592486835)
POINT (-73.878882403 40.681637093)
POINT (-73.922622024 40.671134694)
POINT (-73.831728582 42.364330349)
POINT (-77.607828014 43.180955454)
POINT (-75.248654278 43.104559855)
POINT (-77.587523944 43.181580241)
POINT (-73.862182886 40.750552975)
POINT (-73.931924344 40.849566344)
POINT (-74.110894154 40.63483221)
POINT (-73.921807471 40.67024462)
POINT (-78.893853109 42.900943436)
POINT (-77.595229762 43.187133671)
POINT (-72.537802035 40.985969329)
POINT (-73.954185841 40.690952489)
POINT (-73.898754219 40.818870725)
POINT (-73.832502735 42.717738209)
POINT (-74.909279484 41.930265153)
POINT (-73.918881264 40.83151822)
POINT (-73.890671131 40.932248286)
POINT (-73.953132068 40.655370471)
POINT (-73.927324775 40.652216152)
POINT (-74.028516055 42.780138586)
POINT (-73.86717146 40.69121283)
POINT (-73.975799081 40.724251946)
POINT (-72.646145845 40.808625063)
POINT (-75.263996239 43.313532285)
POINT (-76.847667432 42.423043192)
POINT (-73.930568655 40.673140819)
POINT (-73.882947313 40.749889796)
POINT (-78.824204774 42.896294665)
POINT (-73.965490765 40.758620431)
POINT (-73.952627896 40.818763394)
POINT (-76.142482076 43.021158703)
POINT (-73.905176853 40.812589578)
POINT (-73.937521695 40.793423602)
POINT (-73.808247016 40.70633458)
POINT (-73.993998959 40.7311557)
POINT (-73.768270534 40.758677805)
POINT (-73.992295337 40.6626336)
POINT (-73.852367007 42.989459351)
POINT (-73.964857931 41.197783207)
POINT (-73.792784667 40.725644892)
POINT (-73.473959031 40.786508993)
POINT (-73.864983867 40.837828913)
POINT (-72.479973928 41.019270181)
POINT (-73.813997253 40.728127277)
POINT (-73.816231288 42.468706356)
POINT (-73.76860975 42.255189881)
POINT (-73.920743723 40.689442573)
POINT (-74.120524122 40.634186594)
POINT (-73.861280155 40.749345813)
POINT (-74.116211801 40.637070933)
POINT (-73.928761433 40.680724136)
POINT (-73.801244355 40.712740701)
POINT (-78.813738782 42.931298007)
POINT (-73.934940991 40.847124947)
POINT (-73.955338017 40.595005974)
POINT (-73.896616164 40.816185791)
POINT (-73.63958284 40.741833574)
POINT (-73.983155626 40.722217909)
POINT (-73.401363033 40.684011183)
POINT (-74.238702336 40.524001448)
POINT (-73.261414359 40.730178843)
POINT (-73.594978123 40.709611443)
POINT (-77.601374619 43.084274266)
POINT (-73.910768839 40.699238922)
POINT (-75.267072688 43.074427082)
POINT (-74.067321165 41.110685384)
POINT (-73.894277147 40.863076714)
POINT (-73.803838832 40.760915676)
POINT (-73.84565503 40.784853651)
POINT (-73.860727453 40.747693992)
POINT (-73.891440841 40.823017294)
POINT (-74.009690552 40.639389619)
POINT (-74.003435557 40.634289314)
POINT (-73.853937924 40.92019644)
POINT (-73.576971448 40.669180788)
POINT (-73.961493519 40.698154094)
POINT (-73.034099132 40.933470242)
POINT (-73.878002555 40.828210889)
POINT (-73.863670506 40.746624628)
POINT (-73.874882643 40.735298288)
POINT (-73.971529004 40.60884018)
POINT (-73.167267038 40.801971341)
POINT (-73.979952984 40.738847144)
POINT (-73.925402301 40.668907455)
POINT (-73.615366599 40.696897186)
POINT (-73.866183401 40.878500715)
POINT (-73.898758327 40.861365381)
POINT (-73.954319029 40.610274114)
POINT (-72.523190869 40.877754349)
POINT (-74.280839923 44.850175052)
POINT (-73.703955353 40.644903905)
POINT (-73.426313192 40.868284684)
POINT (-73.917373444 40.851974674)
POINT (-73.883330931 40.845286753)
POINT (-77.634400827 43.090728164)
POINT (-73.99314962 40.72029003)
POINT (-73.699541611 40.661040955)
POINT (-77.077989726 42.154252404)
POINT (-73.779305142 40.691497145)
POINT (-73.898587252 40.85210057)
POINT (-73.965132606 40.640732106)
POINT (-73.878008171 40.833870182)
POINT (-73.890282116 40.70109593)
